,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source
100,32.0,Current employee,Travel_Frequently,1005.0,Research & Development,2,2.0,Life Sciences,123549,4.0,Male,79.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,0.0,No,13.0,3.0,3.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,Seek
101,34.0,Voluntary Resignation,Travel_Frequently,988.0,Human Resources,23,3.0,Human Resources,123550,1.0,Male,37.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,0.0,No,13.0,3.0,3.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,Seek
102,32.0,Current employee,Travel_Frequently,1005.0,Research & Development,2,2.0,Life Sciences,123551,4.0,Male,79.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,1.0,No,13.0,3.0,3.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,Seek
103,34.0,Voluntary Resignation,Travel_Frequently,988.0,Human Resources,23,3.0,Other,123552,1.0,Male,37.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,1.0,No,13.0,3.0,3.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,Seek
104,32.0,Current employee,Travel_Frequently,1005.0,Research & Development,2,2.0,Life Sciences,123553,4.0,Male,79.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,0.0,No,13.0,3.0,3.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,Seek
105,32.0,Current employee,Travel_Frequently,1005.0,Research & Development,2,2.0,Life Sciences,123554,4.0,Male,79.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,1.0,No,13.0,3.0,3.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,Seek
106,34.0,Voluntary Resignation,Travel_Frequently,988.0,Human Resources,23,3.0,Human Resources,123555,1.0,Male,37.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,0.0,No,13.0,3.0,3.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,Seek
107,34.0,Voluntary Resignation,Travel_Frequently,988.0,Human Resources,23,3.0,Other,123556,1.0,Male,37.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,1.0,No,13.0,3.0,3.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,Seek
108,32.0,Current employee,Travel_Frequently,1005.0,Research & Development,2,2.0,Life Sciences,123557,4.0,Male,79.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,0.0,No,13.0,3.0,3.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,Seek
109,32.0,Current employee,Travel_Frequently,1005.0,Research & Development,2,2.0,Life Sciences,123558,1.0,Female,57.0,2.0,2.0,Sales Executive,3.0,Single,5473.0,24668.0,7.0,No,11.0,3.0,4.0,0.0,20.0,2.0,2.0,4.0,3.0,1.0,3.0,Company Website
110,44.0,Current employee,Non-Travel,489.0,Research & Development,23,3.0,Medical,123559,4.0,Male,79.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,4.0,No,12.0,4.0,3.0,1.0,17.0,3.0,4.0,3.0,2.0,1.0,2.0,Seek
111,28.0,Current employee,Travel_Rarely,1117.0,Research & Development,8,2.0,Life Sciences,123560,4.0,Male,79.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,1.0,No,21.0,3.0,4.0,0.0,5.0,3.0,3.0,5.0,3.0,0.0,2.0,Seek
112,32.0,Current employee,Travel_Frequently,1005.0,Research & Development,2,2.0,Life Sciences,123561,4.0,Male,42.0,3.0,1.0,Laboratory Technician,4.0,Married,1702.0,12106.0,1.0,Yes,23.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,Adzuna
113,24.0,Voluntary Resignation,Travel_Frequently,1287.0,Research & Development,7,3.0,Life Sciences,123562,4.0,Male,79.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,1.0,Yes,16.0,4.0,4.0,1.0,6.0,4.0,3.0,6.0,3.0,1.0,2.0,Company Website
114,34.0,Voluntary Resignation,Travel_Frequently,988.0,Human Resources,23,3.0,Human Resources,123563,1.0,Male,37.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,0.0,No,13.0,3.0,3.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,Seek
115,36.0,Current employee,Travel_Frequently,566.0,Research & Development,18,4.0,Life Sciences,123564,4.0,Male,79.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,1.0,No,13.0,3.0,1.0,2.0,10.0,3.0,3.0,10.0,8.0,0.0,6.0,Jora
116,39.0,Voluntary Resignation,Non-Travel,592.0,Research & Development,2,3.0,Life Sciences,123565,4.0,Male,79.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,4.0,No,19.0,3.0,3.0,1.0,10.0,2.0,3.0,6.0,1.0,0.0,5.0,Company Website
117,32.0,Current employee,Travel_Frequently,1005.0,Research & Development,2,2.0,Life Sciences,123566,4.0,Male,79.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,1.0,No,13.0,3.0,3.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,Seek
118,34.0,Voluntary Resignation,Travel_Frequently,988.0,Human Resources,23,3.0,Other,123567,1.0,Male,37.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,1.0,No,13.0,3.0,3.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,Seek
119,32.0,Current employee,Travel_Frequently,1005.0,Research & Development,2,2.0,Life Sciences,123568,4.0,Male,79.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,0.0,No,13.0,3.0,3.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,Seek
121,34.0,Voluntary Resignation,Travel_Frequently,988.0,Human Resources,23,3.0,Human Resources,123570,1.0,Male,37.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,0.0,No,13.0,3.0,3.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,Seek
122,34.0,Voluntary Resignation,Travel_Frequently,988.0,Human Resources,23,3.0,Other,123571,1.0,Male,37.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,1.0,No,13.0,3.0,3.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,Seek
123,59.0,Current employee,Travel_Rarely,1324.0,Research & Development,3,3.0,Medical,123572,3.0,Female,81.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,4.0,Yes,20.0,3.0,1.0,3.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,Seek
124,41.0,Current employee,Travel_Rarely,427.0,Human Resources,10,4.0,Human Resources,123573,1.0,Female,37.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,4.0,Yes,20.0,3.0,1.0,3.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,Seek
125,59.0,Current employee,Travel_Rarely,1324.0,Research & Development,3,3.0,Life Sciences,123574,3.0,Female,81.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,1.0,Yes,20.0,3.0,1.0,3.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,Seek
126,41.0,Current employee,Travel_Rarely,427.0,Human Resources,10,4.0,Medical,123575,1.0,Female,37.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,1.0,Yes,20.0,3.0,1.0,3.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,Seek
127,41.0,Current employee,Travel_Rarely,427.0,Human Resources,10,4.0,Human Resources,123576,1.0,Female,37.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,4.0,Yes,20.0,4.0,1.0,3.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,Seek
128,41.0,Current employee,Travel_Rarely,427.0,Human Resources,10,4.0,Medical,123577,1.0,Female,37.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,1.0,Yes,20.0,4.0,1.0,3.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,Seek
129,59.0,Current employee,Travel_Rarely,1324.0,Research & Development,3,3.0,Medical,123578,3.0,Female,81.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,4.0,Yes,20.0,4.0,1.0,3.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,Seek
130,59.0,Current employee,Travel_Rarely,1324.0,Research & Development,3,3.0,Life Sciences,123579,3.0,Female,81.0,4.0,1.0,Manufacturing Director,3.0,Married,6132.0,13983.0,1.0,No,17.0,3.0,3.0,0.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,Seek
131,59.0,Current employee,Travel_Rarely,1324.0,Research & Development,3,3.0,Medical,123580,3.0,Female,81.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,4.0,Yes,20.0,3.0,1.0,3.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,Seek
132,59.0,Current employee,Travel_Rarely,1324.0,Research & Development,3,3.0,Medical,123581,3.0,Male,76.0,3.0,1.0,Research Scientist,2.0,Married,2703.0,4956.0,0.0,No,23.0,3.0,4.0,1.0,6.0,3.0,3.0,5.0,4.0,0.0,4.0,Jora
133,37.0,Voluntary Resignation,Travel_Rarely,807.0,Human Resources,6,4.0,Human Resources,123582,3.0,Female,81.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,4.0,Yes,22.0,3.0,4.0,0.0,7.0,3.0,3.0,3.0,2.0,0.0,2.0,Company Website
134,49.0,Current employee,Travel_Frequently,636.0,Research & Development,10,4.0,Life Sciences,123583,3.0,Female,81.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,9.0,Yes,11.0,3.0,4.0,0.0,22.0,4.0,3.0,3.0,2.0,1.0,2.0,Jora
135,59.0,Current employee,Travel_Rarely,1324.0,Research & Development,3,3.0,Medical,123584,3.0,Female,79.0,3.0,5.0,Manager,3.0,Married,18041.0,13022.0,0.0,No,14.0,3.0,4.0,0.0,21.0,2.0,3.0,20.0,15.0,1.0,12.0,GlassDoor
136,30.0,Voluntary Resignation,Travel_Frequently,448.0,Sales,12,4.0,Life Sciences,123585,3.0,Female,81.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,1.0,No,18.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,Company Website
137,41.0,Current employee,Travel_Rarely,427.0,Human Resources,10,4.0,Human Resources,123586,1.0,Female,37.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,4.0,Yes,20.0,3.0,1.0,3.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,Seek
138,41.0,Current employee,Travel_Rarely,334.0,Sales,2,4.0,Life Sciences,123587,3.0,Female,81.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,2.0,Yes,20.0,3.0,4.0,1.0,13.0,3.0,1.0,7.0,7.0,4.0,5.0,LinkedIn
139,31.0,Voluntary Resignation,Travel_Frequently,1445.0,Research & Development,1,5.0,Life Sciences,123588,3.0,Female,81.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,9.0,No,21.0,3.0,3.0,1.0,10.0,3.0,2.0,5.0,4.0,0.0,1.0,Indeed
140,59.0,Current employee,Travel_Rarely,1324.0,Research & Development,3,3.0,Life Sciences,123589,3.0,Female,81.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,1.0,Yes,20.0,3.0,1.0,3.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,Seek
141,41.0,Current employee,Travel_Rarely,427.0,Human Resources,10,4.0,Medical,123590,1.0,Female,37.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,1.0,Yes,20.0,3.0,1.0,3.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,Seek
142,41.0,Current employee,Travel_Rarely,427.0,Human Resources,10,4.0,Human Resources,123591,1.0,Female,37.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,4.0,Yes,20.0,4.0,1.0,3.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,Seek
143,41.0,Current employee,Travel_Rarely,427.0,Human Resources,10,4.0,Medical,123592,1.0,Female,37.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,1.0,Yes,20.0,4.0,1.0,3.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,Seek
144,59.0,Current employee,Travel_Rarely,1324.0,Research & Development,3,3.0,Medical,123593,3.0,Female,81.0,4.0,1.0,Laboratory Technician,1.0,Married,2670.0,9964.0,4.0,Yes,20.0,4.0,1.0,3.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,Seek
146,30.0,Current employee,Travel_Rarely,1358.0,Research & Development,24,1.0,Life Sciences,123595,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Seek
147,41.0,Current employee,Travel_Rarely,314.0,Human Resources,1,3.0,Human Resources,123596,1.0,Male,37.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Seek
148,41.0,Current employee,Travel_Rarely,314.0,Human Resources,1,3.0,Life Sciences,123597,1.0,Male,37.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Seek
149,30.0,Current employee,Travel_Rarely,1358.0,Research & Development,24,1.0,Other,123598,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Seek
150,30.0,Current employee,Travel_Rarely,1358.0,Research & Development,24,1.0,Life Sciences,123599,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Seek
151,30.0,Current employee,Travel_Rarely,1358.0,Research & Development,24,1.0,Other,123600,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,LinkedIn
152,41.0,Current employee,Travel_Rarely,314.0,Human Resources,1,3.0,Human Resources,123601,1.0,Male,37.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Seek
153,41.0,Current employee,Travel_Rarely,314.0,Human Resources,1,3.0,Life Sciences,123602,1.0,Male,37.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Seek
154,30.0,Current employee,Travel_Rarely,1358.0,Research & Development,24,1.0,Life Sciences,123603,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Seek
155,30.0,Current employee,Travel_Rarely,1358.0,Research & Development,24,1.0,Life Sciences,123604,3.0,Male,87.0,3.0,1.0,Research Scientist,2.0,Single,2501.0,18775.0,1.0,No,17.0,3.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,LinkedIn
156,32.0,Current employee,Travel_Rarely,827.0,Research & Development,1,1.0,Life Sciences,123605,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,13.0,3.0,4.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Indeed
157,36.0,Current employee,Travel_Rarely,506.0,Research & Development,3,3.0,Technical Degree,123606,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,4.0,No,12.0,3.0,4.0,0.0,10.0,2.0,3.0,8.0,0.0,7.0,7.0,Company Website
158,30.0,Current employee,Travel_Rarely,1358.0,Research & Development,24,1.0,Life Sciences,123607,1.0,Female,90.0,3.0,1.0,Research Scientist,4.0,Divorced,2886.0,3032.0,1.0,No,22.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,0.0,2.0,Company Website
159,34.0,Current employee,Travel_Rarely,254.0,Research & Development,1,2.0,Life Sciences,123608,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,Yes,13.0,3.0,4.0,1.0,6.0,3.0,3.0,6.0,5.0,1.0,3.0,Company Website
160,41.0,Current employee,Travel_Rarely,314.0,Human Resources,1,3.0,Human Resources,123609,1.0,Male,37.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Seek
161,36.0,Current employee,Non-Travel,1105.0,Research & Development,24,4.0,Life Sciences,123610,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,8.0,No,18.0,3.0,3.0,1.0,20.0,2.0,1.0,17.0,9.0,0.0,15.0,Recruit.net
162,31.0,Voluntary Resignation,Travel_Frequently,523.0,Research & Development,2,3.0,Life Sciences,123611,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,Yes,14.0,3.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,Jora
163,41.0,Current employee,Travel_Rarely,314.0,Human Resources,1,3.0,Life Sciences,123612,1.0,Male,37.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Seek
164,30.0,Current employee,Travel_Rarely,1358.0,Research & Development,24,1.0,Other,123613,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Seek
165,30.0,Current employee,Travel_Rarely,1358.0,Research & Development,24,1.0,Life Sciences,123614,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Seek
166,30.0,Current employee,Travel_Rarely,1358.0,Research & Development,24,1.0,Other,123615,4.0,Male,67.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,LinkedIn
167,41.0,Current employee,Travel_Rarely,314.0,Human Resources,1,3.0,Human Resources,123616,1.0,Male,37.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Seek
168,41.0,Current employee,Travel_Rarely,314.0,Human Resources,1,3.0,Life Sciences,123617,1.0,Male,37.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2693.0,13335.0,1.0,No,22.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Seek
169,38.0,Current employee,Travel_Frequently,216.0,Research & Development,23,3.0,Life Sciences,123618,4.0,Male,44.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,0.0,No,21.0,3.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
170,39.0,Current employee,Travel_Rarely,141.0,Human Resources,3,3.0,Human Resources,123619,1.0,Male,37.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,0.0,No,21.0,3.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
171,39.0,Current employee,Travel_Rarely,141.0,Human Resources,3,3.0,Life Sciences,123620,1.0,Male,37.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,1.0,No,21.0,3.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
172,38.0,Current employee,Travel_Frequently,216.0,Research & Development,23,3.0,Other,123621,4.0,Male,44.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,1.0,No,21.0,4.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
173,38.0,Current employee,Travel_Frequently,216.0,Research & Development,23,3.0,Life Sciences,123622,4.0,Male,44.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,0.0,No,21.0,4.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
174,38.0,Current employee,Travel_Frequently,216.0,Research & Development,23,3.0,Other,123623,4.0,Male,44.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,1.0,No,21.0,4.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
175,39.0,Current employee,Travel_Rarely,141.0,Human Resources,3,3.0,Human Resources,123624,1.0,Male,37.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,0.0,No,21.0,4.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
176,39.0,Current employee,Travel_Rarely,141.0,Human Resources,3,3.0,Life Sciences,123625,1.0,Male,37.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,1.0,No,21.0,4.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
177,38.0,Current employee,Travel_Frequently,216.0,Research & Development,23,3.0,Life Sciences,123626,4.0,Male,44.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,0.0,No,21.0,3.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
178,38.0,Current employee,Travel_Frequently,216.0,Research & Development,23,3.0,Life Sciences,123627,2.0,Male,66.0,3.0,2.0,Research Scientist,2.0,Married,6220.0,7346.0,1.0,No,17.0,3.0,2.0,2.0,10.0,3.0,3.0,10.0,4.0,0.0,9.0,Recruit.net
179,20.0,Voluntary Resignation,Travel_Frequently,871.0,Research & Development,6,3.0,Life Sciences,123628,4.0,Male,44.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,1.0,Yes,18.0,3.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,Adzuna
180,31.0,Current employee,Travel_Frequently,444.0,Sales,5,3.0,Marketing,123629,4.0,Male,44.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,1.0,No,11.0,4.0,3.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,Company Website
181,38.0,Current employee,Travel_Frequently,216.0,Research & Development,23,3.0,Life Sciences,123630,3.0,Male,53.0,3.0,1.0,Laboratory Technician,4.0,Married,2097.0,16734.0,4.0,No,15.0,3.0,3.0,1.0,9.0,3.0,1.0,5.0,3.0,1.0,4.0,Indeed
182,31.0,Voluntary Resignation,Travel_Rarely,1365.0,Sales,13,4.0,Medical,123631,4.0,Male,44.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,2.0,No,17.0,3.0,3.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0,2.0,Seek
183,39.0,Current employee,Travel_Rarely,141.0,Human Resources,3,3.0,Human Resources,123632,1.0,Male,37.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,0.0,No,21.0,3.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
184,32.0,Current employee,Travel_Rarely,906.0,Sales,7,3.0,Life Sciences,123633,4.0,Male,44.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,1.0,No,14.0,3.0,4.0,0.0,9.0,2.0,3.0,9.0,8.0,3.0,7.0,Company Website
185,44.0,Current employee,Non-Travel,981.0,Research & Development,5,3.0,Life Sciences,123634,4.0,Male,44.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,3.0,No,15.0,3.0,3.0,1.0,20.0,2.0,3.0,1.0,0.0,0.0,1.0,LinkedIn
186,39.0,Current employee,Travel_Rarely,141.0,Human Resources,3,3.0,Life Sciences,123635,1.0,Male,37.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,1.0,No,21.0,3.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
187,38.0,Current employee,Travel_Frequently,216.0,Research & Development,23,3.0,Other,123636,4.0,Male,44.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,1.0,No,21.0,4.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
188,38.0,Current employee,Travel_Frequently,216.0,Research & Development,23,3.0,Life Sciences,123637,4.0,Male,31.0,2.0,2.0,Human Resources,4.0,Single,3886.0,4223.0,0.0,No,21.0,4.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
189,38.0,Current employee,Travel_Frequently,216.0,Research & Development,23,3.0,Other,123638,4.0,Male,44.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,1.0,No,21.0,4.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
190,39.0,Current employee,Travel_Rarely,141.0,Human Resources,3,3.0,Human Resources,123639,1.0,Male,37.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,0.0,No,21.0,4.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
191,39.0,Current employee,Travel_Rarely,141.0,Human Resources,3,3.0,Life Sciences,123640,1.0,Male,37.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,1.0,No,21.0,4.0,2.0,0.0,10.0,2.0,3.0,9.0,7.0,1.0,8.0,Seek
192,39.0,Voluntary Resignation,Travel_Rarely,1162.0,Sales,3,3.0,Life Sciences,123641,1.0,Male,37.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,4.0,Yes,18.0,3.0,1.0,0.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,LinkedIn
193,40.0,Current employee,Travel_Rarely,804.0,Research & Development,3,3.0,Life Sciences,123642,1.0,Male,37.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,8.0,No,14.0,3.0,2.0,1.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,LinkedIn
194,41.0,Current employee,Travel_Rarely,167.0,Research & Development,3,3.0,Life Sciences,123643,1.0,Male,37.0,2.0,3.0,Manufacturing Director,3.0,Single,9526.0,8787.0,2.0,No,14.0,3.0,3.0,0.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0,Indeed
